X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm]
4.28315,1.27962,-506.701,-0.00572837,0.0321432,-0.0141057,0.000262963,0.0033637,-0.000673637,0.00350616,0.000120497,-1.36764,0.00344785,0.0356126,0.00012809,0.000112393,0.000691958,4.34787,-2.66436,-496.922,-0.000682592,0.0239797,-0.0178455,0.000211473,0.000953959,-0.000201828,0.00100544,0.000159992,-1.31893,0.000935793,0.0299066,0.000111374,0.000100791,0.000591326,4.40726,-6.59881,-498.95,-0.000965726,0.0253471,-0.0219408,4.42163e-06,-0.000123243,-6.74844e-05,3.40402e-05,-0.000152861,-0.413575,0.000174015,0.0335384,0.000111792,9.90122e-05,0.000595201,4.46661,-10.5336,-501.639,-0.00128427,0.026429,-0.0207119,-8.33731e-05,-8.595e-05,-8.47772e-05,1.95661e-06,-0.00017128,-0.777764,0.000172708,0.0336026,9.77662e-05,9.25484e-05,0.000523163,4.52603,-14.4714,-501.581,-0.00152859,0.0243924,-0.0171095,-0.000106677,0.00018808,-0.000115334,0.000227895,-0.000146493,-1.23841,0.000326859,0.0298351,0.000115801,0.000111327,0.000619113,4.58578,-18.4089,-505.053,-0.00145514,0.0227377,-0.0169355,-9.24269e-05,0.000121657,-9.16048e-05,0.000155513,-0.000126282,-1.21662,0.000244926,0.0283896,0.000105127,9.18719e-05,0.000565952,4.64562,-22.3457,-507.299,-0.00128466,0.0217002,-0.0137699,-6.22822e-05,4.1461e-05,1.03611e-05,4.38006e-05,-6.46217e-05,1.26537,9.57686e-05,0.0257348,0.000116914,0.000107493,0.000632402,4.70493,-26.2831,-509.797,-0.00163872,0.0201227,-0.0127595,-3.53758e-05,0.000173926,7.07304e-05,0.000196174,-5.76232e-05,1.27429,0.000230537,0.0238836,0.000139215,0.000126829,0.000757246,4.76428,-30.2204,-512.29,-0.00195841,0.0187144,-0.0122042,-9.61704e-06,0.000188271,4.07303e-05,0.000197074,-1.84201e-05,1.3723,0.000207068,0.0224303,0.000137372,0.000133273,0.000750451,4.82426,-34.1581,-514.787,-0.00165461,0.0167812,-0.010808,4.24041e-05,0.000159179,-1.84694e-05,0.000162239,3.93444e-05,-1.41989,0.000149242,0.0200301,0.000160326,0.000151455,0.000880099
4.28041,1.26379,-506.712,-0.00846902,0.0163138,-0.0253452,9.88798e-05,-0.000889856,-0.000967045,0.000693535,-0.00148451,-0.55031,0.00192848,0.0313672,0.000119986,0.000105366,0.000648589,4.34598,-2.66693,-496.926,-0.00257114,0.0214085,-0.022367,0.000283533,-0.000287997,-0.000189251,0.000341115,-0.000345579,-0.290013,0.000594773,0.0310682,0.000109915,9.94426e-05,0.000583316,4.40583,-6.60208,-498.951,-0.00238977,0.0220845,-0.0227963,0.000215276,-0.000127256,-4.20985e-05,0.000220534,-0.000132513,-0.120221,0.00030893,0.0318296,0.000109702,9.71795e-05,0.00058432,4.46547,-10.5376,-501.641,-0.00241668,0.0223501,-0.0228293,0.000196229,-0.000107535,-3.57293e-05,0.000200783,-0.000112089,-0.114674,0.000274574,0.0320402,9.60459e-05,9.09396e-05,0.000514126,4.52499,-14.474,-501.583,-0.00257494,0.021835,-0.0186237,0.000123879,-5.8548e-05,-6.72206e-05,0.000146286,-8.0955e-05,-0.315833,0.000199538,0.0288143,0.00011426,0.000109848,0.000610882,4.58485,-18.4099,-505.054,-0.0023837,0.0217444,-0.0186296,6.22319e-05,-0.000167985,-8.48575e-05,9.03027e-05,-0.000196055,-0.317407,0.000253856,0.0287331,0.000106003,9.26309e-05,0.000570631,4.64476,-22.3456,-507.3,-0.00213525,0.0217939,-0.0148574,3.99846e-05,-0.000221111,-2.16351e-05,4.20418e-05,-0.000223168,-0.0818525,0.000247127,0.0264641,0.000116047,0.000106712,0.000627945,4.70413,-26.2825,-509.796,-0.0024385,0.0207852,-0.0118971,4.11035e-05,1.09547e-05,3.28417e-05,6.33217e-05,-1.12635e-05,0.560946,7.04296e-05,0.0240732,0.000139521,0.000127082,0.000758375,4.76385,-30.2193,-512.29,-0.00238656,0.0197762,-0.011986,5.8589e-05,0.000207709,8.90892e-05,0.000249672,1.66268e-05,1.13619,0.000241852,0.0232494,0.000135904,0.000131823,0.0007422,4.82356,-34.1573,-514.787,-0.00235075,0.0176111,-0.0111686,0.000116329,0.000194088,0.000145866,0.000307293,3.12344e-06,0.912354,0.00030596,0.0209877,0.000158722,0.000149947,0.000871375
4.27839,1.24857,-506.722,-0.010493,0.00108842,-0.0353386,-0.00017282,-0.00495201,-0.00141537,0.000221821,-0.00534665,-0.269234,0.00546144,0.037074,0.000130386,0.000114601,0.000705312,4.3446,-2.66969,-496.929,-0.00394849,0.0186457,-0.025126,0.000298578,-0.00150449,-0.000173614,0.000315709,-0.00152162,-0.0942799,0.00170199,0.031539,0.000108874,9.85304e-05,0.000578062,4.40442,-6.60523,-498.951,-0.00379716,0.0189317,-0.023121,0.000346692,-0.000211417,-3.16507e-05,0.00034853,-0.000213255,-0.0559816,0.000492537,0.0301242,0.000107843,9.55346e-05,0.000574449,4.46411,-10.5416,-501.639,-0.00378008,0.0184103,-0.0208691,0.000382976,-0.00013631,-4.33261e-05,0.000386771,-0.000140105,-0.082143,0.00047271,0.0280856,9.48336e-05,8.97697e-05,0.00050744,4.5241,-14.4769,-501.584,-0.00345877,0.0189318,-0.0198333,0.00028031,-0.000251213,-4.15766e-05,0.000283805,-0.000254708,-0.0772212,0.0004669,0.027636,0.000113542,0.00010912,0.000606788,4.58404,-18.4113,-505.055,-0.003186,0.0203398,-0.0195579,0.0001623,-0.000417732,-4.03651e-05,0.000165341,-0.000420773,-0.0688473,0.000523592,0.0283972,0.00010459,9.13957e-05,0.000563019,4.6438,-22.3464,-507.3,-0.00309681,0.021028,-0.0153968,9.94306e-05,-0.00036854,1.59336e-05,0.000100045,-0.000369154,0.0342013,0.000428174,0.0262496,0.000116884,0.000107478,0.000632409,4.70329,-26.2826,-509.796,-0.00327795,0.0206905,-0.012201,9.73655e-05,-7.29836e-05,7.53216e-05,0.000126523,-0.000102141,0.359349,0.000198685,0.0242434,0.000140532,0.000128021,0.000764281,4.76303,-30.2193,-512.29,-0.00321368,0.0198018,-0.0120955,0.000101592,8.94799e-05,7.89979e-05,0.000175213,1.58589e-05,0.757495,0.000168236,0.0234285,0.00013731,0.000133161,0.00074962,4.82314,-34.1567,-514.786,-0.00277278,0.0181591,-0.010484,0.000136759,0.000165299,8.80379e-05,0.000244413,5.76448e-05,0.864827,0.000221322,0.021151,0.000159463,0.000150633,0.000875331
4.27683,1.23477,-506.731,-0.0120552,-0.0127102,-0.0442868,-0.000353738,-0.00860296,-0.00168893,-1.17534e-05,-0.00894494,-0.196199,0.00893957,0.0478816,0.000155143,0.000136331,0.00083915,4.34341,-2.67235,-496.932,-0.00514145,0.0159916,-0.0279326,0.000329878,-0.0026175,-0.000159181,0.000339115,-0.00262674,-0.0533259,0.00281223,0.0326046,0.000108336,9.80339e-05,0.000575147,4.40327,-6.60856,-498.952,-0.00494697,0.0155969,-0.0237374,0.000489417,-0.000255179,-2.2148e-05,0.000490206,-0.000255967,-0.028703,0.000660778,0.0288318,0.000106572,9.44171e-05,0.000567812,4.463,-10.5458,-501.639,-0.00489536,0.0141626,-0.0210654,0.00056449,-0.000134948,-2.20105e-05,0.000565794,-0.000136252,-0.0305867,0.000645142,0.0258534,9.4553e-05,8.95401e-05,0.000506241,4.52282,-14.4802,-501.585,-0.00474162,0.0156451,-0.0212051,0.000399899,-0.000426406,-4.21576e-05,0.000402434,-0.000428941,-0.0505215,0.000720616,0.0267765,0.000112861,0.000108442,0.000602985,4.58313,-18.4131,-505.056,-0.00409911,0.0184757,-0.0203386,0.000245192,-0.000636171,-7.96919e-05,0.000252634,-0.000643613,-0.0891863,0.000800518,0.0277842,0.000104973,9.17579e-05,0.000565285,4.64302,-22.3476,-507.301,-0.00387652,0.0198292,-0.0161936,0.000176176,-0.000559446,-8.45372e-06,0.000176307,-0.000559577,-0.011368,0.000665621,0.0258957,0.000115929,0.000106611,0.0006274,4.7024,-26.2831,-509.796,-0.00416527,0.0201808,-0.0116055,0.000151996,-0.000261317,6.23249e-05,0.000161477,-0.000270798,0.146305,0.000378541,0.0236516,0.000139472,0.000127061,0.000758624,4.7622,-30.2193,-512.289,-0.00404512,0.0197514,-0.0105312,0.000136404,5.34121e-05,8.12402e-05,0.000186692,3.1239e-06,0.548279,0.000185614,0.0227515,0.000134669,0.000130667,0.000735863,4.82216,-34.1568,-514.786,-0.00375442,0.0181037,-0.0104874,0.000154344,0.000299163,0.000135225,0.000380399,7.31069e-05,1.03009,0.000349826,0.0212618,0.00016042,0.000151503,0.00088034
4.27561,1.2222,-506.738,-0.0132745,-0.0252752,-0.0508793,-0.00051506,-0.0116006,-0.00195126,-0.000169309,-0.0119463,-0.171173,0.0118631,0.0585718,0.000174068,0.000152912,0.000941305,4.34247,-2.67542,-496.933,-0.00607727,0.0129179,-0.0294537,0.000335529,-0.00353206,-0.000150374,0.000342123,-0.00353865,-0.0384163,0.00372216,0.0327529,0.000107419,9.72619e-05,0.000570745,4.40214,-6.61206,-498.951,-0.00608113,0.012097,-0.0234087,0.000598039,-0.000219261,-2.12275e-05,0.00059879,-0.000220012,-0.0248108,0.000741749,0.0270457,0.000105349,9.3348e-05,0.000561479,4.46216,-10.5499,-501.64,-0.00572792,0.0101238,-0.0220236,0.000729586,-0.000128769,-2.23788e-05,0.000731408,-0.000130591,-0.0247885,0.000805831,0.0249102,9.12287e-05,8.63959e-05,0.000488467,4.52198,-14.4831,-501.585,-0.00558195,0.0127307,-0.0207704,0.000519981,-0.000618941,-1.48529e-05,0.000520608,-0.000619568,-0.0128458,0.000989315,0.024997,0.00011224,0.000107878,0.000599886,4.58211,-18.4151,-505.056,-0.00512317,0.0165037,-0.0197852,0.00030769,-0.00080552,-5.12622e-05,0.00031034,-0.00080817,-0.0457351,0.00100021,0.0262725,0.000102726,8.9757e-05,0.000552906,4.64187,-22.3489,-507.3,-0.0050332,0.0185713,-0.0153544,0.000213245,-0.000583208,-1.55687e-05,0.000213558,-0.000583521,-0.0194571,0.000714747,0.024619,0.000115629,0.000106319,0.000625537,4.70165,-26.2842,-509.797,-0.00491508,0.0190414,-0.0129288,0.000189163,-0.000280203,2.24055e-05,0.000190299,-0.000281339,0.0474868,0.000411159,0.0235352,0.000138343,0.000126045,0.000752721,4.76116,-30.2203,-512.289,-0.00507726,0.0188096,-0.0113405,0.000186942,-5.98889e-05,4.5226e-05,0.000195126,-6.80727e-05,0.175146,0.000237021,0.0225458,0.000135873,0.000131801,0.000742099,4.82126,-34.1572,-514.787,-0.00465005,0.0177383,-0.0111509,0.000218395,0.000280791,8.42201e-05,0.000342704,0.000156482,0.941615,0.000297943,0.0214651,0.00015989,0.000151,0.000877383
4.27435,1.21219,-506.742,-0.0145303,-0.0352854,-0.0545353,-0.000689341,-0.0136631,-0.0021416,-0.000330124,-0.0140224,-0.16142,0.0138609,0.066757,0.000189495,0.000166432,0.00102459,4.34168,-2.6791,-496.934,-0.00686915,0.00923739,-0.02963,0.000367989,-0.00414607,-0.000139751,0.000373219,-0.0041513,-0.0305415,0.00435071,0.0318198,0.000107421,9.72532e-05,0.000570722,4.40146,-6.61598,-498.95,-0.00676555,0.0081808,-0.0220338,0.000706211,-0.000266346,-1.62577e-05,0.00070672,-0.000266856,-0.0154566,0.000880787,0.0244649,0.000104417,9.2531e-05,0.000556624,4.46128,-10.5542,-501.638,-0.00660656,0.00581055,-0.0200575,0.000869787,-0.000112932,-1.57679e-05,0.000871503,-0.000114648,-0.0148036,0.000935394,0.0219072,9.11382e-05,8.62895e-05,0.000487801,4.5209,-14.4866,-501.584,-0.00666279,0.00920475,-0.0201897,0.000615405,-0.000712094,-3.47474e-06,0.000615992,-0.000712682,-0.00254479,0.00115258,0.0231743,0.000111502,0.000107191,0.000596109,4.58132,-18.4177,-505.056,-0.00591443,0.0138878,-0.0199373,0.000360903,-0.000926317,-4.02914e-05,0.000362705,-0.000928119,-0.0310883,0.00115315,0.0250114,0.000102885,8.99213e-05,0.000553945,4.641,-22.351,-507.301,-0.00590089,0.0164193,-0.0158114,0.000265275,-0.00067064,4.77078e-06,0.000265409,-0.000670774,0.00522154,0.000835794,0.0235473,0.000114965,0.000105724,0.000622171,4.70045,-26.286,-509.797,-0.00611547,0.0172962,-0.0126309,0.000235634,-0.000393146,2.86971e-05,0.000236945,-0.000394457,0.0455292,0.000552532,0.0222765,0.00013721,0.000125005,0.000746403,4.76027,-30.2214,-512.288,-0.005969,0.0176757,-0.00995128,0.000219062,-7.91703e-05,4.0193e-05,0.000224747,-8.48555e-05,0.13122,0.000277659,0.0211467,0.000135359,0.000131292,0.000739193,4.82037,-34.1582,-514.786,-0.00554337,0.0167357,-0.0103958,0.00026154,0.000330142,9.30317e-05,0.000397695,0.000193987,0.952035,0.000344524,0.0204734,0.000158444,0.000149651,0.000869598
4.2737,1.2049,-506.743,-0.0151803,-0.0425841,-0.0563806,-0.000783927,-0.0148589,-0.00221513,-0.000427946,-0.0152149,-0.154424,0.0150061,0.0724184,0.000196295,0.000172515,0.00106189,4.34091,-2.6827,-496.934,-0.00764345,0.00563789,-0.029678,0.000369814,-0.004548,-0.000114567,0.000373455,-0.00455164,-0.0227874,0.00475023,0.0311964,0.000107259,9.71156e-05,0.000569954,4.40065,-6.61995,-498.949,-0.00756678,0.00421196,-0.0207215,0.000773344,-0.000282549,1.91676e-05,0.000774083,-0.000283288,0.0197751,0.000958646,0.0224717,0.000105318,9.3325e-05,0.000561384,4.46041,-10.5584,-501.636,-0.00747626,0.00156504,-0.018089,0.000976997,-0.000148626,1.29349e-05,0.000978891,-0.00015052,0.0128068,0.00106373,0.0196417,9.06112e-05,8.57998e-05,0.00048506,4.52012,-14.4902,-501.583,-0.00743609,0.00564651,-0.0193679,0.000694074,-0.000803481,8.16835e-06,0.000694706,-0.000804114,0.00555568,0.00130004,0.0215118,0.000110627,0.000106353,0.000591447,4.58035,-18.4207,-505.055,-0.00687605,0.0109494,-0.0190051,0.00040634,-0.00103319,-4.49281e-05,0.000408237,-0.00103509,-0.031076,0.00128872,0.022991,0.000102356,8.94638e-05,0.000551127,4.64007,-22.3533,-507.3,-0.0068284,0.0140955,-0.0147026,0.000300728,-0.000723925,-1.35721e-06,0.000300794,-0.00072399,-0.00125185,0.000912449,0.0214842,0.000113657,0.000104518,0.000615026,4.69987,-26.2881,-509.797,-0.0067024,0.0151571,-0.0125253,0.000287984,-0.000417728,2.62486e-05,0.000288983,-0.000418726,0.0370684,0.000616394,0.0207749,0.0001373,0.000125081,0.000746733,4.75988,-30.2235,-512.286,-0.00636354,0.01562,-0.00830198,0.000280593,-0.000171571,4.41142e-05,0.000285094,-0.000176071,0.0958141,0.000403322,0.0188023,0.000133538,0.000129539,0.000729357,4.81974,-34.1596,-514.785,-0.00617441,0.0153138,-0.00937066,0.000278558,0.000331621,0.000137374,0.000449937,0.000160242,0.868189,0.000395181,0.0189874,0.000158491,0.000149694,0.000869827
4.27344,1.20071,-506.742,-0.0154395,-0.0467661,-0.0554002,-0.000859913,-0.0152572,-0.00227241,-0.00049417,-0.0156229,-0.154836,0.0153825,0.0742317,0.000198047,0.000174008,0.00107117,4.34056,-2.68619,-496.931,-0.0079887,0.0021497,-0.0268687,0.000371697,-0.0046261,-0.000123886,0.000375696,-0.0046301,-0.024202,0.00482979,0.0281497,0.000105122,9.51724e-05,0.000558529,4.40021,-6.62371,-498.946,-0.00800958,0.000454331,-0.0181467,0.000786635,-0.000225833,3.46277e-05,0.000788327,-0.000227525,0.0363283,0.000935274,0.0198614,0.000103062,9.13067e-05,0.000549085,4.4599,-10.5623,-501.634,-0.00799103,-0.00235252,-0.0160716,0.000998801,-0.000110111,2.41894e-05,0.00100119,-0.000112498,0.0235058,0.00106388,0.0181079,9.02271e-05,8.54193e-05,0.000482852,4.51956,-14.494,-501.581,-0.00800137,0.00182173,-0.0173145,0.00071909,-0.000849976,2.6182e-05,0.000720023,-0.000850909,0.016812,0.00136302,0.0191754,0.00011181,0.000107463,0.000597578,4.57991,-18.4239,-505.053,-0.00731789,0.00772654,-0.0170518,0.000423597,-0.00110065,-3.65812e-05,0.00042493,-0.00110199,-0.023824,0.00136507,0.0201047,0.000101892,8.90444e-05,0.000548521,4.63954,-22.3563,-507.298,-0.00735647,0.011105,-0.0126899,0.00030151,-0.000780904,-3.71327e-05,0.000302831,-0.000782225,-0.0342011,0.000969874,0.0184003,0.000112006,0.000103004,0.000606146,4.69962,-26.2907,-509.795,-0.00695381,0.0126021,-0.0108428,0.000289356,-0.000417166,1.11138e-05,0.000289549,-0.000417359,0.0158001,0.000615691,0.0180219,0.000135998,0.000123908,0.000739946,4.75941,-30.2258,-512.287,-0.00683362,0.0133112,-0.00903388,0.000276354,-0.000156492,3.62383e-05,0.000279408,-0.000159546,0.0827515,0.00038503,0.0174855,0.000134408,0.000130402,0.000734311,4.81951,-34.1618,-514.785,-0.00640268,0.0131468,-0.00887689,0.00025689,0.000121456,5.27517e-05,0.000276015,0.000102331,0.338456,0.00024273,0.0171078,0.000157334,0.000148608,0.000863507
4.27402,1.19921,-506.739,-0.0148637,-0.0482679,-0.0523558,-0.000784663,-0.0145021,-0.00211865,-0.000450048,-0.0148367,-0.151729,0.0146175,0.0728229,0.000193363,0.000169827,0.0010455,4.34037,-2.68967,-496.929,-0.00817954,-0.00133208,-0.0248695,0.000323463,-0.00446284,-7.27024e-05,0.000325528,-0.00446491,-0.0144557,0.00463699,0.0262462,0.000106766,9.66366e-05,0.000567056,4.39977,-6.62706,-498.944,-0.00845223,-0.00290386,-0.015981,0.000735706,-0.000237528,4.98804e-05,0.000738636,-0.000240458,0.0530665,0.000895287,0.0183405,0.000104052,9.21945e-05,0.000554532,4.45951,-10.5658,-501.631,-0.00838059,-0.00581086,-0.0132238,0.000959024,-0.000114794,1.74197e-05,0.000960684,-0.000116454,0.0177094,0.00102565,0.0167057,9.16713e-05,8.67956e-05,0.000490653,4.51918,-14.4973,-501.58,-0.00838351,-0.00145987,-0.0155812,0.000689427,-0.000803705,8.28736e-06,0.00068991,-0.000804189,0.00567581,0.00129614,0.0177717,0.000111366,0.000107084,0.000595521,4.5795,-18.4274,-505.052,-0.00772751,0.00425618,-0.0164024,0.000402765,-0.00107467,-5.65047e-05,0.000405343,-0.00107725,-0.038036,0.00132725,0.0186289,9.95756e-05,8.70366e-05,0.000536166,4.63937,-22.3595,-507.297,-0.00753176,0.00792695,-0.0118824,0.000293483,-0.000776944,-3.39892e-05,0.000294599,-0.00077806,-0.031654,0.000959959,0.0161515,0.00011053,0.000101645,0.000598112,4.69929,-26.2938,-509.794,-0.00727757,0.00945445,-0.00949303,0.000284037,-0.000410818,-1.74843e-05,0.000284521,-0.000411302,-0.0253059,0.000605991,0.0152475,0.000136191,0.000124094,0.000741171,4.75922,-30.2285,-512.287,-0.00702329,0.0105755,-0.00879161,0.00026745,-0.000190828,-4.20817e-05,0.000271482,-0.00019486,-0.0913106,0.000405782,0.0154438,0.000132353,0.000128406,0.000723034,4.8199,-34.1644,-514.784,-0.00601486,0.0104736,-0.00789764,0.000232736,0.000181354,-1.11215e-05,0.000235439,0.00017865,-0.256421,0.000219166,0.0144319,0.000156098,0.000147509,0.000857205
4.27467,1.20025,-506.734,-0.014215,-0.0472266,-0.0465622,-0.00061636,-0.0131553,-0.0019338,-0.000311406,-0.0134603,-0.151538,0.013308,0.0678737,0.00017942,0.000157616,0.000970269,4.34049,-2.69295,-496.925,-0.00805941,-0.00461003,-0.0206129,0.000300951,-0.00410298,-7.01253e-05,0.000302875,-0.0041049,-0.0152918,0.00426502,0.0226351,0.000107607,9.74245e-05,0.000571773,4.39972,-6.63006,-498.94,-0.00850277,-0.00590483,-0.0126151,0.000669146,-0.000227041,4.29429e-05,0.000671555,-0.000229451,0.0499692,0.000822209,0.0163526,0.000105049,9.30662e-05,0.000559665,4.45945,-10.5685,-501.629,-0.00843827,-0.00849532,-0.0107286,0.00087029,-9.18312e-05,8.06084e-06,0.000871619,-9.316e-05,0.0101768,0.000923555,0.016084,9.20232e-05,8.7134e-05,0.000492584,4.51936,-14.4999,-501.577,-0.00820007,-0.00412274,-0.0129662,0.000631013,-0.000765173,-4.81414e-06,0.000631399,-0.000765559,-0.00328524,0.00121256,0.015905,0.00011217,0.000107816,0.000599531,4.5798,-18.4304,-505.049,-0.00742608,0.00125041,-0.0130979,0.00039452,-0.000978976,-4.72617e-05,0.00039641,-0.000980866,-0.0342503,0.00122809,0.0151134,9.97372e-05,8.71593e-05,0.00053689,4.63953,-22.3628,-507.296,-0.00736713,0.00461554,-0.0107633,0.000302847,-0.000710073,-2.62713e-05,0.000303563,-0.000710789,-0.0258645,0.000901804,0.0138377,0.000110915,0.000102015,0.00060042,4.69954,-26.297,-509.792,-0.00702986,0.00622416,-0.00809991,0.000287623,-0.000397401,2.27832e-06,0.000287631,-0.00039741,0.00333918,0.00059585,0.0124035,0.00013392,0.000122014,0.000728553,4.75957,-30.2317,-512.286,-0.00666501,0.00733386,-0.00837792,0.000258191,-0.000160696,-2.96366e-05,0.000260333,-0.000162838,-0.0706388,0.000369795,0.0129782,0.000132338,0.000128412,0.000723131,4.82043,-34.1669,-514.784,-0.00548249,0.00797252,-0.00851541,0.00024609,3.89046e-05,-4.5201e-05,0.000255534,2.9461e-05,-0.204816,0.000243236,0.0128922,0.000156372,0.000147753,0.000858633
4.27559,1.20396,-506.727,-0.0132921,-0.0435202,-0.0395066,-0.000622374,-0.0109519,-0.00166305,-0.000349218,-0.011225,-0.157763,0.0110553,0.0602981,0.000164867,0.000144755,0.000891179,4.34068,-2.69546,-496.923,-0.00786585,-0.00712257,-0.0186208,0.000273575,-0.00347608,-5.91771e-05,0.000275212,-0.00347772,-0.0152592,0.00362379,0.0214498,0.000106752,9.66274e-05,0.000567036,4.40003,-6.63265,-498.939,-0.0081934,-0.00849222,-0.0107507,0.000618176,-0.000179841,1.90572e-05,0.000618831,-0.000180496,0.0255018,0.000735915,0.0159883,0.00010407,9.21871e-05,0.00055427,4.45982,-10.5706,-501.627,-0.00807165,-0.0105933,-0.00940013,0.00080563,-9.29625e-05,-1.35736e-05,0.000806964,-9.42967e-05,-0.0133951,0.000859882,0.0163066,9.202e-05,8.71085e-05,0.000492371,4.51978,-14.5026,-501.575,-0.00778049,-0.00682593,-0.0107486,0.000563109,-0.000712902,-3.71597e-05,0.000564519,-0.000714312,-0.0288821,0.00111086,0.0149367,0.000110978,0.000106672,0.000593167,4.58027,-18.4334,-505.047,-0.00696271,-0.00179605,-0.0112375,0.000329129,-0.000932931,-0.00010342,0.000337726,-0.000941528,-0.0811076,0.00114833,0.0133447,0.000100085,8.75163e-05,0.000539167,4.64026,-22.3661,-507.293,-0.00664019,0.0013847,-0.00793896,0.000258991,-0.000652789,-8.37759e-05,0.000266627,-0.000660425,-0.0908425,0.000826738,0.0104449,0.000110531,0.000101654,0.000598236,4.70044,-26.2999,-509.792,-0.0061291,0.00334127,-0.00756854,0.000260344,-0.00037624,-1.19511e-05,0.000260691,-0.000376586,-0.018615,0.000555058,0.0102971,0.000133919,0.00012204,0.000729133,4.76051,-30.2345,-512.284,-0.00573041,0.0045317,-0.00631573,0.00024443,-0.000231658,8.08215e-06,0.000244664,-0.000231892,0.0165654,0.000412812,0.00966038,0.000133342,0.000129346,0.000728222,4.82088,-34.1695,-514.782,-0.00502772,0.00537903,-0.0066529,0.000202279,3.14478e-05,-2.78878e-06,0.000202341,3.13858e-05,-0.0137942,0.000190846,0.00992657,0.000155493,0.000146934,0.000853849
